url,filename
https://www.rei.com/media/7c310c10-b922-4c4f-b9fa-be9e4d5e68e8?size=2000,7c310c10-b922-4c4f-b9fa-be9e4d5e68e8.jpeg
https://www.rei.com/product/150116/grayl-geopress-water-filter-and-purifier-bottle-24-fl-oz,grayl-geopress-water-filter-and-purifier-bottle-24-fl-oz.jpeg
https://www.rei.com/media/daf6196e-ecf2-4e52-ae62-ed3b7d2de033?size=2000,daf6196e-ecf2-4e52-ae62-ed3b7d2de033.jpeg
https://www.rei.com/media/51dc6410-5d00-4073-9451-9ef0a0d98cf9?size=2000,51dc6410-5d00-4073-9451-9ef0a0d98cf9.jpeg
https://www.rei.com/media/2f81856c-2ba1-4e55-aca4-4497279ea7a1?size=2000,2f81856c-2ba1-4e55-aca4-4497279ea7a1.jpeg
https://www.rei.com/media/f5917737-e268-4076-b2fa-62f722616d2a?size=2000,f5917737-e268-4076-b2fa-62f722616d2a.jpeg
https://www.rei.com/media/152fdc41-1845-477d-9681-279df76fcb54?size=2000,152fdc41-1845-477d-9681-279df76fcb54.jpeg
https://www.rei.com/media/c8d3d09d-36ba-4f5b-a541-d0aaa254c9bc?size=2000,c8d3d09d-36ba-4f5b-a541-d0aaa254c9bc.jpeg
https://www.rei.com/media/e41ccece-d6ba-40ef-bd88-76e67bca2b44?size=2000,e41ccece-d6ba-40ef-bd88-76e67bca2b44.jpeg
https://www.rei.com/media/cd4a692a-5f34-42ae-88b0-e9ad7b2f9dbf?size=2000,cd4a692a-5f34-42ae-88b0-e9ad7b2f9dbf.jpeg
https://www.rei.com/media/ec4d0d6e-2262-4765-94bc-8408386d2496?size=2000,ec4d0d6e-2262-4765-94bc-8408386d2496.jpeg
https://www.rei.com/media/73184c8f-87dc-46cf-b8a1-1262cf662d34?size=2000,73184c8f-87dc-46cf-b8a1-1262cf662d34.jpeg
https://www.rei.com/media/2a722066-fe9c-48b9-8526-665effc53c8f?size=2000,2a722066-fe9c-48b9-8526-665effc53c8f.jpeg
https://www.rei.com/media/5668a602-3315-4e4a-a14b-1f69adeb6fb7?size=2000,5668a602-3315-4e4a-a14b-1f69adeb6fb7.jpeg
https://www.rei.com/media/aaadb94c-8b67-4685-a3fd-7f0301cc7b5e?size=2000,aaadb94c-8b67-4685-a3fd-7f0301cc7b5e.jpeg
https://www.rei.com/media/86aada5a-2cd7-479f-a8cf-61ef5372a512?size=2000,86aada5a-2cd7-479f-a8cf-61ef5372a512.jpeg
https://www.rei.com/media/12e65c41-108a-47a0-928b-14c2bc701632?size=2000,12e65c41-108a-47a0-928b-14c2bc701632.jpeg
https://www.rei.com/media/81adf443-ac27-4c24-9aa9-dcebe876275b?size=2000,81adf443-ac27-4c24-9aa9-dcebe876275b.jpeg
https://www.rei.com/media/51cbc7d6-d825-4a09-9676-6189833b2535?size=2000,51cbc7d6-d825-4a09-9676-6189833b2535.jpeg
https://www.rei.com/media/510430ae-f75f-466a-b43d-556285a37be8?size=2000,510430ae-f75f-466a-b43d-556285a37be8.jpeg
https://www.rei.com/media/bfae591f-ca50-4348-af73-0dfe6810a4a0?size=2000,bfae591f-ca50-4348-af73-0dfe6810a4a0.jpeg
https://www.rei.com/media/fcfca35f-7fc4-44bb-bb52-6f51dcfefd9f?size=2000,fcfca35f-7fc4-44bb-bb52-6f51dcfefd9f.jpeg
https://www.rei.com/media/cf966670-da8f-463c-963f-5039f4fe3a84?size=2000,cf966670-da8f-463c-963f-5039f4fe3a84.jpeg
https://www.rei.com/media/0ebaa7e5-b8b0-49c5-9204-247f0973173c?size=2000,0ebaa7e5-b8b0-49c5-9204-247f0973173c.jpeg
https://www.rei.com/media/51cbc7d6-d825-4a09-9676-6189833b2535?size=2000,51cbc7d6-d825-4a09-9676-6189833b2535.jpeg
https://www.rei.com/media/4754d89e-02a1-4c90-b533-d2b94666c108?size=2000,4754d89e-02a1-4c90-b533-d2b94666c108.jpeg
https://www.rei.com/media/2107b48d-3dfe-4450-9971-259fb1ed260b?size=2000,2107b48d-3dfe-4450-9971-259fb1ed260b.jpeg
https://www.rei.com/media/b5ca0d0b-3351-49e7-812e-104b180a03ef?size=2000,b5ca0d0b-3351-49e7-812e-104b180a03ef.jpeg
https://www.rei.com/media/eae0433f-a7a8-47be-87ae-940c2ecf6168?size=2000,eae0433f-a7a8-47be-87ae-940c2ecf6168.jpeg
https://www.rei.com/media/fbfde3d5-4f6d-42ef-9764-30dd867811d0?size=2000,fbfde3d5-4f6d-42ef-9764-30dd867811d0.jpeg
https://www.rei.com/media/84d22620-a51e-4a8d-9c7d-ba7d04f89fc2?size=2000,84d22620-a51e-4a8d-9c7d-ba7d04f89fc2.jpeg
https://www.rei.com/media/d33e7512-b184-4f8b-8050-c54bf0fceeab?size=2000,d33e7512-b184-4f8b-8050-c54bf0fceeab.jpeg
https://www.rei.com/media/03114700-d4bb-4fc5-88f5-5ad4354750ef?size=2000,03114700-d4bb-4fc5-88f5-5ad4354750ef.jpeg
https://www.rei.com/media/e6966584-6ea3-4aff-b51a-59d1bc6c444a?size=2000,e6966584-6ea3-4aff-b51a-59d1bc6c444a.jpeg
https://www.rei.com/media/27246d38-410f-4fbf-b6a5-5120257472d0?size=2000,27246d38-410f-4fbf-b6a5-5120257472d0.jpeg
https://www.rei.com/media/bd586e31-89c5-40ca-8be7-c6319a69eefd?size=2000,bd586e31-89c5-40ca-8be7-c6319a69eefd.jpeg
https://www.rei.com/media/857de853-7f93-4dd7-b059-87830351d57f?size=2000,857de853-7f93-4dd7-b059-87830351d57f.jpeg
https://www.rei.com/media/2689e04c-19f5-4846-ab74-4734ae9bfa35?size=2000,2689e04c-19f5-4846-ab74-4734ae9bfa35.jpeg
https://www.rei.com/media/dbe4e034-194d-4f40-a9fc-6fe1dc7eac4a?size=2000,dbe4e034-194d-4f40-a9fc-6fe1dc7eac4a.jpeg
https://www.rei.com/media/2cf72cef-433a-480e-ae85-ab65d6455075?size=2000,2cf72cef-433a-480e-ae85-ab65d6455075.jpeg
https://www.rei.com/media/7d0cda5c-6cfc-404d-a41a-e14ec84a92ea?size=2000,7d0cda5c-6cfc-404d-a41a-e14ec84a92ea.jpeg
https://www.rei.com/media/9083fcfb-d3d4-4c30-b56e-9f8a8eee896e?size=2000,9083fcfb-d3d4-4c30-b56e-9f8a8eee896e.jpeg
https://www.rei.com/media/213b0543-dba8-43dc-907c-16010eadd5b9?size=2000,213b0543-dba8-43dc-907c-16010eadd5b9.jpeg
https://www.rei.com/media/5947a122-8916-431f-afba-ca314c3761a7?size=2000,5947a122-8916-431f-afba-ca314c3761a7.jpeg
https://www.rei.com/media/9bf96597-cf31-434e-acdc-83085a1c401d?size=2000,9bf96597-cf31-434e-acdc-83085a1c401d.jpeg
https://www.rei.com/media/9bff9b53-4734-4971-9a54-0b20d094b52b?size=2000,9bff9b53-4734-4971-9a54-0b20d094b52b.jpeg
https://www.rei.com/media/e95b86f1-7b85-4c02-b92a-a2bcf9b26c61?size=2000,e95b86f1-7b85-4c02-b92a-a2bcf9b26c61.jpeg
https://www.rei.com/media/6cf96c7f-d8c6-4f52-8a79-f78149937a0e?size=2000,6cf96c7f-d8c6-4f52-8a79-f78149937a0e.jpeg
https://www.rei.com/media/3bcdc464-f6b6-4a0e-ae5a-d17d45f21a37?size=2000,3bcdc464-f6b6-4a0e-ae5a-d17d45f21a37.jpeg
https://www.rei.com/media/015abf65-fa70-4c25-91b1-df296c1ce0f6?size=2000,015abf65-fa70-4c25-91b1-df296c1ce0f6.jpeg
https://www.rei.com/media/df0cefeb-ea4d-4b4c-8f51-cbd8c66e6ad3?size=2000,df0cefeb-ea4d-4b4c-8f51-cbd8c66e6ad3.jpeg
https://www.rei.com/media/3e7cdc5a-9776-4f6f-a2fe-d05db01a6723?size=2000,3e7cdc5a-9776-4f6f-a2fe-d05db01a6723.jpeg
https://www.rei.com/media/9fc577ab-5214-4e03-b86a-cd82010d32a7?size=2000,9fc577ab-5214-4e03-b86a-cd82010d32a7.jpeg
https://www.rei.com/media/ef5cd932-07a0-4cad-a421-07614165b4a9?size=2000,ef5cd932-07a0-4cad-a421-07614165b4a9.jpeg
https://www.rei.com/media/849f147b-76f7-4d77-aa46-468e9a7c7312?size=2000,849f147b-76f7-4d77-aa46-468e9a7c7312.jpeg
https://www.rei.com/media/80bdc778-b1b4-46b2-ad2f-5b070559a417?size=2000,80bdc778-b1b4-46b2-ad2f-5b070559a417.jpeg
https://www.rei.com/media/8be2567f-26d6-4be9-a600-2d93104d3898?size=2000,8be2567f-26d6-4be9-a600-2d93104d3898.jpeg
https://www.rei.com/media/92a4928b-8812-4e06-9ff2-84591e25c0ba?size=2000,92a4928b-8812-4e06-9ff2-84591e25c0ba.jpeg
https://www.rei.com/media/b95fc6a5-23c7-4879-b514-9330651f96c0?size=2000,b95fc6a5-23c7-4879-b514-9330651f96c0.jpeg
https://www.rei.com/media/0e7fc00e-eccd-41e0-9b23-0a457b9c7836?size=2000,0e7fc00e-eccd-41e0-9b23-0a457b9c7836.jpeg
https://www.rei.com/media/ee681140-2129-4ff3-864b-7ca22bed5358?size=2000,ee681140-2129-4ff3-864b-7ca22bed5358.jpeg
https://www.rei.com/media/4c70df8b-0b8b-4fc7-929c-16c6dd527dec?size=2000,4c70df8b-0b8b-4fc7-929c-16c6dd527dec.jpeg
https://www.rei.com/media/4f849941-e575-42da-bbd3-f024c7fc4884?size=2000,4f849941-e575-42da-bbd3-f024c7fc4884.jpeg
https://www.rei.com/media/fa976b08-d099-4da4-b345-de6a13a140f8?size=2000,fa976b08-d099-4da4-b345-de6a13a140f8.jpeg
https://www.rei.com/media/f50e522f-4bad-415e-ad95-dd376cb53fe7?size=2000,f50e522f-4bad-415e-ad95-dd376cb53fe7.jpeg
https://www.rei.com/media/7d089b12-6523-4159-9f5d-d4a7b0134541?size=2000,7d089b12-6523-4159-9f5d-d4a7b0134541.jpeg
https://www.rei.com/media/5c76367b-cc71-486a-8afb-d07bc9b63aa2?size=2000,5c76367b-cc71-486a-8afb-d07bc9b63aa2.jpeg
https://www.rei.com/media/076c4dd0-b476-4f5d-98fa-fc380deb1d8f?size=2000,076c4dd0-b476-4f5d-98fa-fc380deb1d8f.jpeg
https://www.rei.com/media/62eb43e3-2ea4-4dfd-8966-c8a1f0778308?size=2000,62eb43e3-2ea4-4dfd-8966-c8a1f0778308.jpeg
https://www.rei.com/product/205212/coleman-classic-recharge-800-lumens-led-lantern,coleman-classic-recharge-800-lumens-led-lantern.jpeg
https://www.rei.com/media/3038d49b-bbf2-4695-81dc-9728cfe6b46c?size=2000,3038d49b-bbf2-4695-81dc-9728cfe6b46c.jpeg
https://www.rei.com/media/f5d5b6bb-b123-44d6-9ca4-aecd3eef70a1?size=2000,f5d5b6bb-b123-44d6-9ca4-aecd3eef70a1.jpeg
https://www.rei.com/media/1c77fdfb-ee73-4069-afc1-93cebf26a8d1?size=2000,1c77fdfb-ee73-4069-afc1-93cebf26a8d1.jpeg
https://www.rei.com/media/5f879dd2-083d-42f2-a53b-f163e83d2fdf?size=2000,5f879dd2-083d-42f2-a53b-f163e83d2fdf.jpeg
https://www.rei.com/media/886af76b-b06e-4675-ae8b-aaf29d4b5f1b?size=2000,886af76b-b06e-4675-ae8b-aaf29d4b5f1b.jpeg
https://www.rei.com/media/4844e718-8159-4fe0-b7d1-cfbf2a028fda?size=2000,4844e718-8159-4fe0-b7d1-cfbf2a028fda.jpeg
https://www.rei.com/media/a7db0b99-b240-4833-a31f-2aa7eaff6d1a?size=2000,a7db0b99-b240-4833-a31f-2aa7eaff6d1a.jpeg
https://www.rei.com/media/ef0af4b3-3100-4a59-9ad3-41f56ecfc3f8?size=2000,ef0af4b3-3100-4a59-9ad3-41f56ecfc3f8.jpeg
https://www.rei.com/media/e9180085-4d37-4daf-acd9-5bedefe078b6?size=2000,e9180085-4d37-4daf-acd9-5bedefe078b6.jpeg
https://www.rei.com/media/43ef9159-5d15-42d8-a95c-4cb7ed454c7d?size=2000,43ef9159-5d15-42d8-a95c-4cb7ed454c7d.jpeg
https://www.rei.com/media/d5512f57-5112-4b05-ae8b-6eab49b460b3?size=2000,d5512f57-5112-4b05-ae8b-6eab49b460b3.jpeg
https://www.rei.com/media/344fc4e7-f639-4d76-8235-2a34bc216fd1?size=2000,344fc4e7-f639-4d76-8235-2a34bc216fd1.jpeg
https://www.rei.com/media/5bd7470f-744b-4679-af49-5bb9d68b7dcd?size=2000,5bd7470f-744b-4679-af49-5bb9d68b7dcd.jpeg
https://www.rei.com/media/442ff730-6b9a-4b3e-b1d2-ac3168248110?size=2000,442ff730-6b9a-4b3e-b1d2-ac3168248110.jpeg
https://www.rei.com/media/65a0e7c0-ac7e-4306-a04d-93639e539c56?size=2000,65a0e7c0-ac7e-4306-a04d-93639e539c56.jpeg
https://www.rei.com/media/12a062ab-79d4-476e-b798-37ecfaa71b64?size=2000,12a062ab-79d4-476e-b798-37ecfaa71b64.jpeg
https://www.rei.com/media/36c7ec1d-b9d2-4c46-a49d-a68ff6da3f81?size=2000,36c7ec1d-b9d2-4c46-a49d-a68ff6da3f81.jpeg
https://www.rei.com/media/fd6013ea-58b4-4d98-a9d8-543f77436984?size=2000,fd6013ea-58b4-4d98-a9d8-543f77436984.jpeg
https://www.rei.com/media/542333a1-cc90-4767-916b-0b924efeb106?size=2000,542333a1-cc90-4767-916b-0b924efeb106.jpeg
https://www.rei.com/media/d8d13e7e-a31c-49c4-ac90-19472b81de9e?size=2000,d8d13e7e-a31c-49c4-ac90-19472b81de9e.jpeg
https://www.rei.com/media/ca51a5ad-3d24-4118-b35e-29392f99863b?size=2000,ca51a5ad-3d24-4118-b35e-29392f99863b.jpeg
https://www.rei.com/media/4164e4a4-35f7-4920-be1e-c4c376f512a3?size=2000,4164e4a4-35f7-4920-be1e-c4c376f512a3.jpeg
https://www.rei.com/media/157eb35b-094f-4c56-9543-0771e770da56?size=2000,157eb35b-094f-4c56-9543-0771e770da56.jpeg
https://www.rei.com/media/fece286b-fc22-4c5e-9230-e7d81ac26fe1?size=2000,fece286b-fc22-4c5e-9230-e7d81ac26fe1.jpeg
https://www.rei.com/media/e136f3b4-eaa7-47ae-8ef6-f5d1e114459b?size=2000,e136f3b4-eaa7-47ae-8ef6-f5d1e114459b.jpeg
https://www.rei.com/media/349531a4-6afb-4411-9dd3-f3742ab09a1c?size=2000,349531a4-6afb-4411-9dd3-f3742ab09a1c.jpeg
https://www.rei.com/media/034e0b8c-0eeb-4bdf-b0e9-d9a4bba280b1?size=2000,034e0b8c-0eeb-4bdf-b0e9-d9a4bba280b1.jpeg
https://www.rei.com/media/9b8cc379-2251-4a80-af47-afa206d22e65?size=2000,9b8cc379-2251-4a80-af47-afa206d22e65.jpeg
https://www.rei.com/media/9da3e72f-65db-4a5a-8d75-9c631c004e53?size=2000,9da3e72f-65db-4a5a-8d75-9c631c004e53.jpeg
